customer_id,gmv_total,gmv_multi_order,gmv_multi_order_ratio
Customer_118,9428.37153410246,955.3437246207255,0.10132648264498734
Customer_1180,7654.574589602283,709.3499970707902,0.09267007444598521
Customer_1181,10260.388845634283,2898.2913282380605,0.2824738293881778
Customer_1182,3930.7732059229984,328.0739086489242,0.0834629451922012
Customer_1183,7815.471504811963,1638.6654945740381,0.2096694349873986
Customer_1184,11765.8306299528,2006.6337650241755,0.17054756507507413
Customer_1185,7845.133600337083,747.6126100199302,0.09529635161188427
Customer_1186,4954.3961245104165,295.0857780655147,0.059560392558371485
Customer_1187,6901.78408601104,904.772303626742,0.13109252511399047
Customer_1188,8271.622421460852,2001.0107028987409,0.2419127229148042
Customer_1189,6526.997361851544,291.5418036975965,0.04466706320452586
Customer_119,9843.21913548109,863.646438473575,0.08774024296182288
Customer_1190,7431.842857006408,979.4157504522286,0.13178639124869002
Customer_1191,4812.399952604343,585.7130132387297,0.12170913037303921
Customer_1192,5844.171887475706,94.12477714964378,0.016105750987810082
Customer_1193,7209.789928530212,793.121650681576,0.11000620802321516
Customer_1194,16471.309581435784,1346.8486885792754,0.0817693749194818
Customer_1195,5663.999607911849,294.8783673929954,0.052061862253855
Customer_1196,6334.632582106718,481.312091648163,0.07598105895008236
Customer_1197,21902.010728612247,5734.796436367351,0.2618388104830738
Customer_1198,5780.178791130256,683.3835309605877,0.11822878766470801
Customer_1199,3876.034975124528,303.05766665244255,0.07818754696420303
Customer_12,8895.220404032352,1270.9693151874956,0.1428822735647274
Customer_120,7512.822900674948,637.8744782978804,0.08490476705374941
Customer_1200,18341.341793042666,1296.682076545077,0.07069723094288234
Customer_1201,6118.958796069779,507.1121708122948,0.08287556555177558
Customer_1202,9322.376019606621,1968.442186622718,0.21115241248397754
Customer_1203,7224.415921659333,1331.752865268809,0.18434055842163177
Customer_1204,9171.982731578091,265.53869442677046,0.02895106785499617
Customer_1205,8956.318041586741,1315.3219422650761,0.14685967337891095
Customer_1206,4508.819466797928,1911.4003185425113,0.42392478399671857
Customer_1207,6972.727190840236,1831.4380526647606,0.2626573509244188
Customer_1208,6946.257369529482,283.11,0.04075719987599265
Customer_1209,13129.418793689752,3226.64040936062,0.24575653043464535
Customer_121,10625.274797748722,1644.275750382202,0.15475136235823195
Customer_1210,3467.795007543588,352.58557803165814,0.10167428503261272
Customer_1211,6077.123062612068,980.9752213873289,0.16142099004420793
Customer_1212,9179.001005816244,1774.10004783746,0.19327811890567473
Customer_1213,5251.35196270324,431.0827902068601,0.08208986814605958
Customer_1214,5492.29716962056,813.5797187801431,0.148131044926025
Customer_1215,8509.729389904012,912.2663061095557,0.10720273986525038
Customer_1216,3799.964610948579,746.4690705853418,0.19644105853896413
Customer_1217,11489.707133211692,2306.816336124383,0.2007724226021733
Customer_1218,12433.929079807884,331.94800437716435,0.026696951723508888
Customer_1219,11462.334948328515,1145.3240525992849,0.09992065820466194
Customer_122,13212.993516429184,1964.5688944177787,0.1486846180598675
Customer_1220,4438.720368742184,,
Customer_1221,5318.330222112617,96.08904246012796,0.018067520903573792
Customer_1222,10552.69775773186,1718.0163558622803,0.1628035214600462
Customer_1223,4768.56352046527,1728.5989888847882,0.36249889122083634
Customer_1224,8984.967630278397,741.7326733169486,0.08255262610155516
Customer_1225,5137.062404948506,933.1365788624071,0.1816478962691832
Customer_1226,7135.028907320136,460.2790599516308,0.0645097680654679
Customer_1227,6377.543467519048,,
Customer_1228,3610.921602932232,,
Customer_1229,4324.634355858003,431.69982247744656,0.09982342712804855
Customer_123,10591.309120459618,2609.6693654317532,0.24639724284796483
Customer_1230,7325.095995260629,1535.9212043185232,0.2096793277947854
Customer_1231,8631.56912545386,1142.3195627124069,0.13234205115079145
Customer_1232,10645.154646196188,1047.6891194263737,0.09841934234377163
Customer_1233,15540.1624350445,2888.6725797418685,0.18588432339855376
Customer_1234,9373.072701712288,2175.1572998690363,0.2320644861179488
Customer_1235,6803.171680818752,253.538031325569,0.03726762210637848
Customer_1236,7865.19417276708,81.58855606256492,0.010373368320017073
Customer_1237,8478.133087928045,900.6402220139959,0.1062309605986737
Customer_1238,8561.97378392998,632.095263900443,0.07382588172447181
Customer_1239,8953.389490237436,1834.8730536919093,0.20493613683316372
Customer_124,10026.402453003166,,
Customer_1240,8508.92239524428,765.743644809944,0.08999302252867245
Customer_1241,10590.35341732892,149.93573196297575,0.014157764717996754
Customer_1242,6180.741673484533,,
Customer_1243,7863.490756714348,1082.561643190532,0.1376693477087351
Customer_1244,5122.833919591433,1195.544583024458,0.2333756279805002
Customer_1245,8521.539706489635,783.7830290677759,0.09197669154447298
Customer_1246,8217.309853276587,736.018129746556,0.0895692316449616
Customer_1247,4332.555901621133,,
Customer_1248,10573.981574917874,2115.10373647933,0.20002907339052722
Customer_1249,4675.3291119665955,,
Customer_125,10416.981297693366,1341.6890673866224,0.1287982601719476
Customer_1250,5995.898063295857,1080.6150296806914,0.1802257173609608
Customer_1251,9118.71409333057,504.78337011991067,0.05535685897741978
Customer_1252,8152.290851147495,2586.4801804466783,0.31727035107961243
Customer_1253,8122.912504692734,1532.273040917609,0.1886359160008668
Customer_1254,7437.847159520989,157.84236587107227,0.02122151241962837
Customer_1255,7690.474605225188,1081.7405839711278,0.14065979533124703
Customer_1256,7014.989998986529,1139.1949821127018,0.16239438435083783
Customer_1257,10420.629812556635,1082.5880894702345,0.10388893079818833
Customer_1258,16595.006270850743,1518.1084129139567,0.0914798336401069
Customer_1259,5401.69656835033,196.6282269205239,0.036401198111091576
Customer_126,15108.278992256808,1406.9008532784549,0.09312118567571528
Customer_1260,4445.0910493443525,852.6882490819585,0.19182694788844187
Customer_1261,7131.4532336422235,694.145200979543,0.09733572923186998
Customer_1262,3930.5015497279396,77.52521420229061,0.019724000416093648
Customer_1263,14939.118093824703,2638.181187207916,0.1765955105675512
Customer_1264,7700.2246337869365,,
Customer_1265,7839.851595213931,869.4181161026236,0.1108972670647727
Customer_1266,6445.925589241885,403.77991995228956,0.06264110783813419
Customer_1267,6023.557843607621,755.4526407922235,0.12541635033752227
Customer_1268,6857.732858445954,1067.3932827466413,0.155648128146614
Customer_1269,9341.98886227727,2564.119509785227,0.27447255050143343
Customer_127,13867.965410721128,2205.4487591341513,0.15903189067872567
Customer_1270,9404.31483729634,2084.4474935181506,0.22164799132962792
Customer_1271,3774.5739692131483,153.7542437050042,0.040734198073499664
Customer_1272,12967.239332616835,2017.1352420751355,0.15555625914926877
Customer_1273,10161.07536346172,1923.6896055617694,0.18931948999012232
Customer_1274,5633.585149768716,1151.6507858511663,0.204425912670983
Customer_1275,6468.740249038143,212.76048816492602,0.03289055982678576
Customer_1276,7735.250394907254,870.704915337287,0.112563248878219
Customer_1277,7888.830240419937,175.23174472331414,0.022212639818953214
Customer_1278,7200.258608545093,1965.6905452841931,0.2730027700604197
Customer_1279,12066.182445511693,1293.7401166401087,0.10722033439178988
Customer_128,13939.672888172681,1414.1147340484806,0.10144533127806082
Customer_1280,6098.396624919704,45.65171743093822,0.007485855748442617
Customer_1281,3378.9779820809285,,
Customer_1282,3618.9156046866087,190.64582197472467,0.052680372465119765
Customer_1283,8228.1865286557,661.6278256918084,0.08040992062924264
Customer_1284,7104.060403671427,1085.0531494223221,0.1527370387872208
Customer_1285,4580.155857709438,868.5190575971624,0.1896265290045203
Customer_1286,7796.984857761956,320.40510030901396,0.0410934619156081
Customer_1287,10835.083170765965,1812.9414133813812,0.16732141182569424
Customer_1288,8998.484032221832,1439.3266929003437,0.15995213057514945
Customer_1289,8940.755694308264,615.2353634830871,0.06881245663325188
Customer_129,11209.654540205931,1221.0568374603317,0.10892903372541397
Customer_1290,8820.342963856789,902.1223948026562,0.10227747361970986
Customer_1291,3294.5664981442433,832.7728876706021,0.2527716129389663
Customer_1292,5170.294275147436,727.0106059008565,0.14061300328599288
Customer_1293,12262.157603947026,2134.621843122886,0.17408207528141537
Customer_1294,6854.769538041554,1765.1935668073816,0.25751318946773916
Customer_1295,5129.166530703177,275.82520152203335,0.05377583275390737
Customer_1296,9082.55323567569,2808.0706511167655,0.30917194518462526
Customer_1297,10033.696904175804,438.78032806201185,0.043730673973159495
Customer_1298,6973.429248382843,966.4050373227716,0.13858390225252282
Customer_1299,17642.964236752137,2876.752912956284,0.16305383122433062
Customer_13,8373.56248125772,,
Customer_130,14650.69633101874,2521.6375074781968,0.17211724620483304
Customer_1300,9370.530855299112,1800.986122796289,0.19219680833533745
Customer_1301,9313.25723431277,497.7881029413257,0.05344940984850374
Customer_1302,4662.7119220248915,334.82890359874375,0.07180990573686064
Customer_1303,4007.6086437007593,155.39,0.03877374609525437
Customer_1304,5144.231004688195,1298.867198065317,0.2524900605905128
Customer_1305,4072.1595491581324,79.98225429487395,0.01964123785655925
Customer_1306,1351.3576240421203,38.92320616198187,0.02880303886217515
Customer_1307,2256.607503547041,590.1715561310294,0.2615304412501378
Customer_1308,4912.109145946884,541.2254474954279,0.11018188550268837
Customer_1309,2275.289996187118,,
Customer_131,6534.934624722604,,
Customer_1310,3724.181503122177,940.4210219495449,0.2525175051648639
Customer_1311,9418.637714935072,2206.967661711103,0.23431920077056675
Customer_1312,9568.870208040671,752.3609699313247,0.0786258935040335
Customer_1313,5846.222570630651,169.01013297021683,0.02890928816485089
Customer_1314,6836.935472703794,938.9848351881647,0.13734001716661304
Customer_1315,6521.718021219823,755.7413446934424,0.11588071459613467
Customer_1316,1481.514257337671,,
Customer_1317,5221.500996994806,987.3961476767711,0.1891019743642794
Customer_1318,6086.526172950664,1027.6795992923837,0.16884501439581898
Customer_1319,4172.221952516313,716.9747530782986,0.17184482542830284
Customer_132,11327.43132468399,984.0461812847011,0.08687284460867423
Customer_1320,8076.891488717619,286.02856532647104,0.035413198967203685
Customer_1321,5666.175441540444,1179.3125089251744,0.20813201445886728
Customer_1322,6265.33592745733,,
Customer_1323,7195.737349741161,176.5,0.024528410560503422
Customer_1324,2613.2939197559867,385.4038378041125,0.14747818256895465
Customer_1325,6165.312185840038,2086.576765807354,0.3384381362876685
Customer_1326,3222.347713692917,,
Customer_1327,4853.972652165578,365.194836856994,0.07523627820483578
Customer_1328,4566.073038051428,385.6091055595469,0.08445092803949225
Customer_1329,9968.62183472769,371.461382376316,0.03726306289223009
Customer_133,8642.95531554201,515.9211778820559,0.059692681385765306
Customer_1330,8324.192731837995,3255.6990989388883,0.3911128927237158
Customer_1331,7485.2162967511695,480.3169815522256,0.06416875111019825
Customer_1332,10338.48328719603,1757.9011260640189,0.17003472146065549
Customer_1333,8131.310228175488,802.7449626618994,0.09872270767389232
Customer_1334,13506.070654958592,3875.2948986432084,0.2869298552958806
Customer_1335,4276.36098098399,283.3046871069107,0.06624901133620445
Customer_1336,2386.8713891261987,,
Customer_1337,8286.487587699035,211.81001622136452,0.025560892233253103
Customer_1338,6983.0506707716395,355.5538381641318,0.05091669170500841
Customer_1339,7667.010088827425,93.55700942846687,0.012202541583296034
Customer_134,9375.61500830332,1143.0703256860247,0.12191950337910505
Customer_1340,3636.5455747622714,491.9581810917617,0.13528173124130913
Customer_1341,6051.918669761693,761.0446024059638,0.1257526156470856
Customer_1342,7143.6889751228755,915.0733410433793,0.12809535020771806
Customer_1343,6117.507987082359,507.95437635003793,0.08303289140326862
Customer_1344,4461.49740712858,1489.0484487636488,0.33375530968245043
Customer_1345,3295.0362648017995,765.2263011895268,0.23223607866287205
Customer_1346,6102.789892764527,1393.66932619206,0.22836593601958924
Customer_1347,2681.8800367926747,,
Customer_1348,13285.358709220089,1915.6327422964066,0.14419126981998237
Customer_1349,1908.3639601374796,,
Customer_135,6617.004170025764,1343.627157993988,0.20305671924470864
Customer_1350,6973.364011661177,1453.1469817831094,0.20838536169244726
Customer_1351,9525.916641085798,818.7456266267117,0.08594927474962537
Customer_1352,5048.05281921247,1428.8330095291485,0.28304636672800426
Customer_1353,2995.44406407364,477.31548796041466,0.15934715446206385
Customer_1354,8317.240175224846,1000.9346238735269,0.1203445617519958
Customer_1355,2211.6281948290507,320.734512900596,0.14502189547524166
Customer_1356,4276.972787300879,703.8973005427522,0.16457839120060644
Customer_1357,4161.008335110961,1399.179279596282,0.33625966758823383
Customer_1358,6392.295744291038,108.02878340216022,0.0168998412657363
Customer_1359,4860.487168685599,,
Customer_136,9517.28110003028,592.7570986724598,0.06228218883548305
Customer_1360,2431.186559322769,,
Customer_1361,5885.908001951355,745.6604304978786,0.12668570936730064
Customer_1362,3213.6673761994434,285.7645825868443,0.08892164282564802
Customer_1363,2246.154882896466,,
Customer_1364,6937.342827502132,2093.732313151295,0.30180608991255037
Customer_1365,6816.061037325513,517.5874971039386,0.07593645277962911
Customer_1366,9585.977647440415,1298.43543975365,0.13545154052183186
Customer_1367,9533.452241811785,677.7643017224453,0.07109327078284494
Customer_1368,9966.303951138125,2241.0668022649197,0.22486438435474326
Customer_1369,5046.6049349778405,2146.5731543922434,0.4253499495303111
Customer_137,8495.626310416543,2053.129197660079,0.24166896266879395
Customer_1370,8590.810524904044,2490.3443060646996,0.28988467372728094
Customer_1371,3065.300940459918,,
Customer_1372,2602.8101619539343,45.50064696597285,0.017481354434168733
Customer_1373,2997.942942221329,133.25913569537886,0.04445019076868767
Customer_1374,4315.682701545225,1169.2954705069649,0.27094101938687476
Customer_1375,5150.691059856696,1011.2484126073219,0.19633256991256184
Customer_1376,4834.852297535433,634.56406660046,0.13124787016222383
Customer_1377,5643.200220944177,167.14123914816344,0.029618165686880173
Customer_1378,2745.758224066466,878.7572362907174,0.3200417387767225
Customer_1379,4121.024692198335,,
Customer_138,10085.763068830265,1342.6441973392837,0.13312271844742055
Customer_1380,5573.008506326599,406.56878117049416,0.07295319587417615
Customer_1381,4119.592896397018,197.00522162688884,0.047821526685121955
Customer_1382,8633.756171168998,2483.1057154431446,0.2876043365383732
Customer_1383,9154.941268164377,126.4483170709107,0.013812029303849852
Customer_1384,3746.15531341737,1201.0677768268015,0.32061344934765845
Customer_1385,4490.302060312242,1173.6656792082604,0.2613778902719625
Customer_1386,5089.0701774523595,286.31181736284105,0.056260143283418364
Customer_1387,1754.8247758521188,,
Customer_1388,5693.848355542273,1740.7182064754443,0.3057191020517899
Customer_1389,769.723246356198,,
Customer_139,14298.703132097013,1571.7106343359578,0.10991980320284156
Customer_1390,6988.507493770088,2382.8145736333972,0.34096186857602423
Customer_1391,8052.725942285281,2420.8966062221994,0.30063069618574073
Customer_1392,4408.074418427317,,
Customer_1393,4092.7895797552683,469.1026483407345,0.11461684975477895
Customer_1394,4637.088047210607,1197.75538258519,0.25829903818748656
Customer_1395,8781.329785949389,1933.6775026268579,0.22020326644841973
Customer_1396,4159.750743506929,576.1944483549516,0.1385165804115426
Customer_1397,1587.9159682437153,,
Customer_1398,2110.8586266248985,,
Customer_1399,3215.807125823334,421.6834448138459,0.13112833833462056
Customer_14,12140.33517272088,445.1438113989676,0.03666651744502063
Customer_140,8647.560685286913,764.9198948388898,0.08845499010377987
Customer_1400,4415.891646600364,599.5453561060192,0.1357699427628818
Customer_1401,3276.1644399328457,294.9609559407605,0.09003240263080524
Customer_1402,2030.9683648403586,,
Customer_1403,6029.475842521428,1118.873355838401,0.18556726738132293
Customer_1404,6584.816662898358,1307.8174745190113,0.19861106868590708
